"Namespace","Key","SourceString","LocalizedString"
"Items/st_item_names_prefix","prefix_1_PierceArmor.Levels(6).TitleText","Plated","Защищенности"
"Items/st_item_names_prefix","prefix_1_PierceArmor.Levels(8).TitleText","Fortified","Твердыни"
"Items/st_item_names_prefix","prefix_1_PierceArmor.Levels(10).TitleText","Impenetrable","Непробиваемости"
"Items/st_item_names_prefix","prefix_1_PierceDmg.Levels(0).TitleText","Jagged","Зазубренности"
"Items/st_item_names_prefix","prefix_1_PierceDmg.Levels(2).TitleText","Barbed","Колючести"
"Items/st_item_names_prefix","prefix_1_PierceDmg.Levels(4).TitleText","Sharp","Остроты"
"Items/st_item_names_prefix","prefix_1_PierceDmg.Levels(6).TitleText","Piercing","Проникания"
"Items/st_item_names_prefix","prefix_1_PierceDmg.Levels(8).TitleText","Serrated","Зубастости"
"Items/st_item_names_prefix","prefix_1_PierceDmg.Levels(10).TitleText","Impaling","Нанизывания"
"Items/st_item_names_prefix","prefix_1_PoisonDmg.Levels(0).TitleText","Tainted","Порчи"
"Items/st_item_names_prefix","prefix_1_PoisonDmg.Levels(2).TitleText","Poisonous","Отравы"
"Items/st_item_names_prefix","prefix_1_PoisonDmg.Levels(4).TitleText","Noxious","Вредности"
"Items/st_item_names_prefix","prefix_1_PoisonDmg.Levels(6).TitleText","Venomous","Ядовитости"
"Items/st_item_names_prefix","prefix_1_PoisonDmg.Levels(8).TitleText","Infected","Заражения"
"Items/st_item_names_prefix","prefix_1_PoisonDmg.Levels(10).TitleText","Lethal","Погибели"
"Items/st_item_names_prefix","prefix_1_StrikeArmor.Levels(0).TitleText","Tough","Крепкости"
"Items/st_item_names_prefix","prefix_1_StrikeArmor.Levels(2).TitleText","Sturdy","Прочности"
"Items/st_item_names_prefix","prefix_1_StrikeArmor.Levels(4).TitleText","Durable","Надежности"
"Items/st_item_names_prefix","prefix_1_StrikeArmor.Levels(6).TitleText","Stout","Закаленности"
"Items/st_item_names_prefix","prefix_1_StrikeArmor.Levels(8).TitleText","Rugged","Незыблемости"
"Items/st_item_names_prefix","prefix_1_StrikeArmor.Levels(10).TitleText","Stalwart","Непоколебимости"
"Items/st_item_names_prefix","prefix_1_StrikeDmg.Levels(0).TitleText","Heavy","Тяжести"
"Items/st_item_names_prefix","prefix_1_StrikeDmg.Levels(2).TitleText","Massive","Массивности"
"Items/st_item_names_prefix","prefix_1_StrikeDmg.Levels(4).TitleText","Crushing","Переламывания"
"Items/st_item_names_prefix","prefix_1_StrikeDmg.Levels(6).TitleText","Striking","Ломания"
"Items/st_item_names_prefix","prefix_1_StrikeDmg.Levels(8).TitleText","Smashing","Раскалывания"
"Items/st_item_names_prefix","prefix_1_StrikeDmg.Levels(10).TitleText","Devastating","Разрушения"
"Items/st_item_names_prefix","prefix_1_VitalityDmg.Levels(0).TitleText","Fading","Затухания"
"Items/st_item_names_prefix","prefix_1_VitalityDmg.Levels(2).TitleText","Draining","Похищения"
"Items/st_item_names_prefix","prefix_1_VitalityDmg.Levels(4).TitleText","Sapping","Иссушения"
"Items/st_item_names_prefix","prefix_1_VitalityDmg.Levels(6).TitleText","Wasting","Гибели"
"Items/st_item_names_prefix","prefix_1_VitalityDmg.Levels(8).TitleText","Leeching","Высасывания"
"Items/st_item_names_prefix","prefix_1_VitalityDmg.Levels(10).TitleText","Siphoning","Вытягивания"
"Items/st_item_names_prefix","prefix_0_PerIncreasedCombatXP.TitleText","Ceremonial","Церемонии"
"Items/st_item_names_prefix","prefix_0_PointsToAllActives.TitleText","Demigod\'s","Полубога"
"Items/st_item_names_prefix","prefix_0_PerDisruptRes.TitleText","Disciplined","Дисциплины"
"Items/st_item_names_prefix","prefix_0_PointsToAllPassives.TitleText","Divine","Божественности"
"Items/st_item_names_prefix","prefix_0_PointsToEarthPassives.TitleText","Earthborn","Землерожденного"
"Items/st_item_names_prefix","prefix_0_LifeDrainDmg.TitleText","Grim","Мрака"
"Items/st_item_names_prefix","prefix_0_PerThisItemReqReduction.TitleText","Light","Озарения"
"Items/st_item_names_prefix","prefix_0_PerIncreasedProjectileRange.TitleText","Marksman\'s","Лучника"
"Items/st_item_names_prefix","prefix_0_PerIncreasedProjectileVelocity.TitleText","Merciless","Беспощадности"
"Items/st_item_names_prefix","prefix_0_PointsToRoguePassives.TitleText","Nightborn","Тени"
"Items/st_item_names_prefix","prefix_0_PerResistancePenetration.TitleText","Penetrating","Проникания"
"Items/st_item_names_prefix","prefix_0_PointsToEarthActives.TitleText","Pyromancer\'s","Пироманта"
"Items/st_item_names_prefix","prefix_0_PointsToRogueActives.TitleText","Rogue\'s","Тени"
"Items/st_item_names_prefix","prefix_0_PointsToStormPassives.TitleText","Stormborn","Шторморожденного"
"Items/st_item_names_prefix","prefix_0_PointsToStormActives.TitleText","Stormcaller\'s","Призывателя гроз"
"Items/st_item_names_prefix","prefix_0_PerIncreasedRetaliation.TitleText","Vindictive","Возмездия"
"Items/st_item_names_prefix","prefix_0_PointsToWarfareActives.TitleText","Warrior\'s","Воителя"
"Items/st_item_names_prefix","prefix_0_x3_PerWeaponAilmentChance.Levels(0).TitleText","Afflicting","Изобилия"
"Items/st_item_names_prefix","prefix_0_PointsToWarfarePassives.TitleText","Battleborn","Битворожденного"
"Items/st_item_names_suffix","suffix_1_AilmentChanceOnUse.TitleText","of Affliction","Изобилия"
"Items/st_item_names_suffix","suffix_1_CleanseChilledBurning.TitleText","of Purification","Очищения"
"Items/st_item_names_suffix","suffix_1_CleansePlaguedShocked.TitleText","of Purification","Очищения"
"Items/st_item_names_suffix","suffix_1_CleanseStaggerBleed.TitleText","of Purification","Очищения"
"Items/st_item_names_suffix","suffix_1_MaximumEnergyOnUse.TitleText","of Affluence","Притока"
"Items/st_item_names_suffix","suffix_1_MovespeedOnPotion.TitleText","of Escape","Отхода"
"Items/st_item_names_suffix","suffix_0_LessMagicalShieldingCost.TitleText","of Warding","Ограды"
"Items/st_item_names_suffix","suffix_0_PerAilmentRes.TitleText","of the Gorgon","Горгоны"
"Items/st_item_names_suffix","suffix_0_PerAllPetResistances.TitleText","of Breeding","Разведения"
"Items/st_item_names_suffix","suffix_0_PerCritAilmentMod.TitleText","of Viciousness","Порочности"
"Items/st_item_names_suffix","suffix_0_PerDmgReflectedToAttacker.TitleText","of Retaliation","Отражения"
"Items/st_item_names_suffix","suffix_0_PerEnergyCostReduction.TitleText","of Efficiency","Эффективности"
"Items/st_item_names_suffix","suffix_0_PerIncreasedAbilityHealing.TitleText","of Healing","Лечения"
"Items/st_item_names_suffix","suffix_0_PerIncreasedAilmentEffectChance.TitleText","of Aggravation","Усугубления"
"Items/st_item_names_suffix","suffix_0_PerIncreasedDmgAgainstBeastmen.TitleText","of Monster Slaying","Истребления чудовищ"
"Items/st_item_names_suffix","suffix_0_PerIncreasedDmgAgainstBeasts.TitleText","of Huntsmanship","Охоты"
"Items/st_item_names_suffix","suffix_0_PerIncreasedDmgAgainstHumanoids.TitleText","of Bounty Hunting","Кровопролития"
"Items/st_item_names_suffix","suffix_0_PerIncreasedDmgAgainstUndeads.TitleText","of Necromancy","Некромантии"
"Items/st_item_names_suffix","suffix_0_PerIncreasedHealthGainFromLifeDrain.TitleText","of the Bat","Вампира"
"Items/st_item_names_suffix","suffix_0_PerIncreasedLootValue.TitleText","of the Collector","Собирателя"
"Items/st_item_names_suffix","suffix_0_PerIncreasedPowerToEarthActives.TitleText","of Hephaistos","Гефеста"
"Items/st_item_names_suffix","suffix_0_PerIncreasedPowerToRogueActives.TitleText","of Thanatos","Танатоса"
"Items/st_item_names_suffix","suffix_0_PerIncreasedPowerToStormActives.TitleText","of Aeolus","Эолы"
"Items/st_item_names_suffix","suffix_0_PerIncreasedPowerToWarfareActives.TitleText","of Enyo","Энио"
"Items/st_item_names_suffix","suffix_0_PerLessDmgFromBeastmen.TitleText","of the Labyrinth","Лабиринта"
"Items/st_item_names_suffix","suffix_0_PerLessDmgFromBeasts.TitleText","of the Glade","Поляны"
"Items/st_item_names_suffix","suffix_0_PerLessDmgFromHumanoids.TitleText","of the Battlefield","Битвы"
"Items/st_item_names_suffix","suffix_0_PerLessDmgFromUndeads.TitleText","of the Crypt","Склепа"
"Items/st_item_names_suffix","suffix_0_PerMorePetHealthAndArmor.TitleText","of Servitude","Служения"
"Items/st_item_names_suffix","suffix_0_PerOfShieldedDmgGainedAsEnergy.TitleText","of Absorption","Поглощения"
"Items/st_item_names_suffix","suffix_0_PerOfShieldedDmgGainedAsHealth.TitleText","of Defiance","Неповиновения"
"Items/st_item_names_suffix","suffix_0_PerPetLifesteal.TitleText","of Convocation","Созыва"
"Items/st_item_names_suffix","suffix_0_PerTargetMaxHealthRedOnHit.TitleText","of Harrowing","Горести"
"Items/st_item_names_suffix","suffix_1_Energy.Levels(0).TitleText","of Glimmers","Проблеска"
"Items/st_item_names_suffix","suffix_1_Energy.Levels(2).TitleText","of Scholars","Ученых"
"Items/st_item_names_suffix","suffix_1_Energy.Levels(4).TitleText","of Wisdom","Мудрости"
"Items/st_item_names_suffix","suffix_1_Energy.Levels(6).TitleText","of Philosophers","Философов"
"Items/st_item_names_suffix","suffix_1_Energy.Levels(8).TitleText","of Sages","Мыслителей"
"Items/st_item_names_suffix","suffix_1_Energy.Levels(10).TitleText","of Nyx","Нюкты"
"Items/st_item_names_suffix","suffix_1_EnergyBarrier.Levels(0).TitleText","of Wards","Опеки"
"Items/st_item_names_suffix","suffix_1_EnergyBarrier.Levels(2).TitleText","of Shrouding","Окутывания"
"Items/st_item_names_suffix","suffix_1_EnergyBarrier.Levels(4).TitleText","of Sanctuary","Святилища"
"Items/st_item_names_suffix","suffix_1_EnergyBarrier.Levels(6).TitleText","of the Aegis","Эгиды"
"Items/st_item_names_suffix","suffix_1_EnergyBarrier.Levels(8).TitleText","of Bulwarks","Бастионов"
"Items/st_item_names_suffix","suffix_1_EnergyBarrier.Levels(10).TitleText","of Athena","Афины"
"Items/st_item_names_suffix","suffix_1_EnergyRegenPerSecond.TitleText","of Recovery","Пополнения"
"Items/st_item_names_suffix","suffix_1_FreeBarrier.Levels(0).TitleText","of Guarding","Защиты"
"Items/st_item_names_suffix","suffix_1_FreeBarrier.Levels(2).TitleText","of Shielding","Заслона"
"Items/st_item_names_suffix","suffix_1_FreeBarrier.Levels(4).TitleText","of Warding","Охраны"
"Items/st_item_names_suffix","suffix_1_FreeBarrier.Levels(6).TitleText","of Protection","Ограждения"
"Items/st_item_names_suffix","suffix_1_FreeBarrier.Levels(8).TitleText","of Blocking","Блокирования"
"Items/st_item_names_suffix","suffix_1_FreeBarrier.Levels(10).TitleText","of Bastions","Твердыни"
"Items/st_item_names_suffix","suffix_1_Health.Levels(0).TitleText","of Endurance","Стойкости"
"Items/st_item_names_suffix","suffix_1_Health.Levels(2).TitleText","of Life","Жизни"
"Items/st_item_names_suffix","suffix_1_Health.Levels(4).TitleText","of Survival","Выживания"
"Items/st_item_names_suffix","suffix_1_Health.Levels(6).TitleText","of Vitality","Долговечности"
"Items/st_item_names_suffix","suffix_1_Health.Levels(8).TitleText","of Permanence","Постоянства"
"Items/st_item_names_suffix","suffix_1_Health.Levels(10).TitleText","of Immortality","Бессмертия"
"Items/st_item_names_suffix","suffix_1_HealthRegenPerSecond.Levels(0).TitleText","of Recovery","Восстановления"
"Items/st_item_names_suffix","suffix_1_HealthRegenPerSecond.Levels(2).TitleText","of Rejuvenation","Омоложения"
"Items/st_item_names_suffix","suffix_1_HealthRegenPerSecond.Levels(4).TitleText","of Restoration","Возобновления"
"Items/st_item_names_suffix","suffix_1_HealthRegenPerSecond.Levels(6).TitleText","of Renewal","Воссоздания"
"Items/st_item_names_suffix","suffix_1_HealthRegenPerSecond.Levels(8).TitleText","of Regeneration","Воззидания"
"Items/st_item_names_suffix","suffix_1_HealthRegenPerSecond.Levels(10).TitleText","of Asklepios","Асклепия"
"Items/st_item_names_suffix","suffix_1_IncrAttackCastSpeed.Levels(0).TitleText","of Celerity","Проворства"
"Items/st_item_names_suffix","suffix_1_IncrAttackCastSpeed.Levels(1).TitleText","of Momentum","Инерции"
"Items/st_item_names_suffix","suffix_1_IncrAttackCastSpeed.Levels(2).TitleText","of Prowess","Доблести"
"Items/st_item_names_suffix","suffix_1_IncrAttackCastSpeed.Levels(3).TitleText","of Mania","Мании"
"Items/st_item_names_suffix","suffix_1_IncrCritChance.TitleText","of Death","Упокоения"
"Items/st_item_names_suffix","suffix_1_IncrCritDmgMultiplier.TitleText","of Devastation","Опустошения"
"Items/st_item_names_suffix","suffix_1_Knowledge.TitleText","of Insight","Знаний"
