Namespace,Key,SourceString,LocalizedString
ARTICY,DFr_845C2876_0x0100012600003080.Text,"Oh, you're leaving? But I haven't given you your gift!","Ох, ты уходишь? Но я же не отдала тебе твой подарок!"
ARTICY,DFr_A94B0989_0x0100012600003053.Text,"Aw, done talking already? I swear I don't bite!","Ох, уже наговорился? Клянусь, я не кусаюсь!"
ARTICY,DFr_C732635C_0x01000126000019DA.Text,"Hello! Oh, you look so tired! Poor, poor thing.","Привет! Ох, ты выглядишь такой уставшей! Бедняжка."
ARTICY,DFr_6BE3361C_0x01000126000019E0.Text,"Here, let me tell you a lovely poem while you rest! I even have a reward if you make it all the way through!","Позволь мне рассказать тебе чудесную поэму, пока ты переводишь дыхание! У меня даже найдется награда, если ты дослушаешь до конца!"
ARTICY,DFr_203B0D49_0x01000126000019D4.Text,"""Tell me of a great and noble woman,","«Расскажите мне о великой и благородной женщине,"
ARTICY,DFr_2686E16F_0x01000126000019EC.Text,"Muse, tell me how she wandered and was lost,","Музы, расскажите мне, как она скиталась и заблудилась,"
ARTICY,DFr_4F9B3F3C_0x01000126000019E6.Text,When cruel fate found her lonely hidden home.,Когда жестокая судьба нашла ее одинокий скрытый дом.
ARTICY,DFr_1804B1A7_0x01000126000019F2.Text,"Upon her quest were those she met and slew,","На ее пути были те, кого она встретила и убила,"
ARTICY,DFr_F4F06B81_0x01000126000019F8.Text,As she drifted to wild and distant shores.,Когда она дрейфовала к диким и далеким берегам.
ARTICY,DFr_F2D71AF2_0x0100012600001B18.Text,"""Tell me about a great and noble man,","«Расскажите мне о великом и благородном человеке,"
ARTICY,DFr_8F308002_0x0100012600001B2A.Text,"Muse, tell me how he wandered and was lost,","Музы, расскажите мне, как он скитался и заблудился,"
ARTICY,DFr_1AD0335D_0x0100012600001B30.Text,When cruel fate found his lonely hidden home.,Когда жестокая судьба нашла его одинокий скрытый дом.
ARTICY,DFr_F51BC2AE_0x0100012600001B36.Text,"Upon his quest were those he met and slew,","На его пути были те, кого он встретил и убил,"
ARTICY,DFr_159B6A6A_0x0100012600001B3C.Text,As he drifted to wild and distant shores.,Когда он дрейфовал к диким и далеким берегам.
ARTICY,DFr_E021B696_0x0100012600001B4C.Text,"""Tell me about a great and noble soul,","«Расскажите мне о великой и благородной душе,"
ARTICY,DFr_5CA45F43_0x0100012600001B52.Text,"Muse, tell me how they wandered and were lost,","Музы, расскажите мне, как они скитались и заблудились,"
ARTICY,DFr_8A11A344_0x0100012600001B58.Text,When cruel fate found their lonely hidden home.,Когда жестокая судьба нашла их одинокий скрытый дом.
ARTICY,DFr_117A46EB_0x0100012600001B5E.Text,"Upon their quest were those they met and slew,","На их пути были те, кого они встретили и убили,"
ARTICY,DFr_C4F9767E_0x0100012600001B64.Text,As they drifted to wild and distant shores.,Когда они дрейфовали к диким и далеким берегам.
ARTICY,Dlg_20C9F41E_0x0100012600001C28.Text,Who did she meet?,С кем она познакомилась?
ARTICY,DFr_E6F3BCF5_0x0100012600000924.Text,"She met a winged menace who darkened skies,","Она встретила крылатую угрозу, омрачившую небо,"
ARTICY,DFr_50FB8AE0_0x0100012600001B94.Text,"And a noble, swift friend from ages past.","И благородного, стремительного друга из глубины веков."
ARTICY,DFr_360E5DF6_0x010001260000098F.Text,"But she was not without power, oh no,","Но она не была бессильна, о нет,"
ARTICY,DFr_A3126446_0x0100012600000996.Text,For she was blessed with old blood and new arts.,Ведь она была благословлена старой кровью и новыми искусствами.
ARTICY,DFr_87287E98_0x0100012600001B86.Text,"But he was not without power, oh no,","Но он не был бессилен, о нет,"
ARTICY,DFr_6D180667_0x0100012600001B8D.Text,For he was blessed with old blood and new arts.,Ведь он был благословлен старой кровью и новыми искусствами.
ARTICY,DFr_1F5D207C_0x0100012600001BA6.Text,"But they were not without power, oh no,","Но они не были бессильны, о нет,"
ARTICY,DFr_67D786C0_0x0100012600001BAD.Text,For they were blessed with old blood and new arts.,Ведь они были благословлены старой кровью и новыми искусствами.
ARTICY,DFr_C2A9FDFA_0x0100012600001B7F.Text,"He met a winged menace who darkened skies,","Он встретил крылатую угрозу, омрачившую небо,"
ARTICY,DFr_8B889ED4_0x0100012600001B9F.Text,"They met a winged menace who darkened skies,","Они встретили крылатую угрозу, омрачившую небо,"
ARTICY,Dlg_898DECE2_0x0100012600001C4F.Text,What places did she go?,В каких местах она побывала?
ARTICY,DFr_9270C0F0_0x0100012600000931.Text,"She sailed to a troubled land of bounty,","Она отплыла в неспокойную страну щедрот,"
ARTICY,DFr_1E8DCF72_0x01000126000009B2.Text,"But she solved dire troubles one by one,","Но она решала страшные проблемы одну за другой,"
ARTICY,DFr_DEC1CA27_0x01000126000009AB.Text,"For she was not without power, oh no,","Ведь она не была лишена силы, о нет,"
ARTICY,DFr_CB8099A5_0x01000126000009A4.Text,She was blessed with old blood and keen new arts.,"В ней текла старая кровь, и она была одарена новыми искусствами."
ARTICY,DFr_88B2B2D5_0x0100012600001BDF.Text,"He sailed to a troubled land of bounty,","Он отплыл в неспокойную страну щедрот,"
ARTICY,DFr_E9ED63F9_0x0100012600001BF4.Text,"But he solved dire troubles one by one,","Но он решал тяжелые проблемы одну за другой,"
ARTICY,DFr_02EA0C07_0x0100012600001BED.Text,"For he was not without power, oh no,","Ведь он не был лишен силы, о нет,"
ARTICY,DFr_B332A691_0x0100012600001BE6.Text,He was blessed with old blood and keen new arts.,Он был благословлен старой кровью и острыми новыми искусствами.
